month,partner_id,partner_name,product_id,product_name,product_type,province,total_policies,active_policies,lapsed_policies,cancelled_policies,total_cover_amount,average_cover_amount,total_monthly_premium,average_monthly_premium,active_policy_pct,lapsed_policy_pct,cancelled_policy_pct
2025-11-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,2,2,0,0,232100.0,116050.0,1137.29,568.64,100.0,0.0,0.0
2025-11-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,2,2,0,0,119100.0,59550.0,583.59,291.8,100.0,0.0,0.0
2025-11-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,1,0,0,1,50000.0,50000.0,79.33,79.33,0.0,0.0,100.0
2025-11-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,5,5,0,0,275000.0,55000.0,436.33,87.27,100.0,0.0,0.0
2025-11-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,4,4,0,0,225000.0,56250.0,357.0,89.25,100.0,0.0,0.0
2025-11-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,2,2,0,0,150000.0,75000.0,238.0,119.0,100.0,0.0,0.0
2025-11-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,3,3,0,0,100000.0,33333.33,158.67,52.89,100.0,0.0,0.0
2025-11-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,2,2,0,0,200000.0,100000.0,317.34,158.67,100.0,0.0,0.0
2025-11-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,6,5,1,0,375000.0,62500.0,595.0,99.17,83.33,16.67,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Eastern Cape,3,2,1,0,471300.0,157100.0,1979.46,659.82,66.67,33.33,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Free State,1,1,0,0,169700.0,169700.0,712.74,712.74,100.0,0.0,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,9,4,4,1,1650200.0,183355.56,6930.84,770.09,44.44,44.44,11.11
2025-11-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,1,1,0,0,286700.0,286700.0,1204.14,1204.14,100.0,0.0,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Limpopo,2,2,0,0,273100.0,136550.0,1147.02,573.51,100.0,0.0,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,1,1,0,0,286300.0,286300.0,1202.46,1202.46,100.0,0.0,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,North West,3,1,2,0,606700.0,202233.33,2548.14,849.38,33.33,66.67,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,3,3,0,0,590700.0,196900.0,2480.94,826.98,100.0,0.0,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Free State,1,1,0,0,174900.0,174900.0,612.15,612.15,100.0,0.0,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,6,4,2,0,1015200.0,169200.0,3553.2,592.2,66.67,33.33,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,1,1,0,0,240100.0,240100.0,840.35,840.35,100.0,0.0,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,1,1,0,0,226400.0,226400.0,792.4,792.4,100.0,0.0,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,3,3,0,0,490500.0,163500.0,1716.75,572.25,100.0,0.0,0.0
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,1,1,0,0,125800.0,125800.0,440.3,440.3,100.0,0.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Eastern Cape,3,3,0,0,130800.0,43600.0,627.84,209.28,100.0,0.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,12,11,1,0,566700.0,47225.0,2720.16,226.68,91.67,8.33,0.0
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,3,3,0,0,137900.0,45966.67,661.92,220.64,100.0,0.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,3,2,1,0,100900.0,33633.33,484.32,161.44,66.67,33.33,0.0
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Mpumalanga,3,3,0,0,102400.0,34133.33,491.52,163.84,100.0,0.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,2,2,0,0,91900.0,45950.0,441.12,220.56,100.0,0.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,6,5,0,1,272400.0,45400.0,1307.52,217.92,83.33,0.0,16.67
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Eastern Cape,2,2,0,0,109800.0,54900.0,680.76,340.38,100.0,0.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Free State,1,1,0,0,78600.0,78600.0,487.32,487.32,100.0,0.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,9,9,0,0,865300.0,96144.44,5364.86,596.1,100.0,0.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,4,3,1,0,384000.0,96000.0,2380.8,595.2,75.0,25.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Limpopo,5,5,0,0,508700.0,101740.0,3153.94,630.79,100.0,0.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,2,2,0,0,198600.0,99300.0,1231.32,615.66,100.0,0.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,1,1,0,0,109900.0,109900.0,681.38,681.38,100.0,0.0,0.0
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,8,6,2,0,755500.0,94437.5,4684.1,585.51,75.0,25.0,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Eastern Cape,4,3,0,1,275000.0,68750.0,489.5,122.38,75.0,0.0,25.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,1,1,0,0,25000.0,25000.0,44.5,44.5,100.0,0.0,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,9,8,1,0,600000.0,66666.67,1068.0,118.67,88.89,11.11,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,2,1,1,0,100000.0,50000.0,178.0,89.0,50.0,50.0,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Limpopo,3,2,1,0,200000.0,66666.67,356.0,118.67,66.67,33.33,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,1,1,0,0,50000.0,50000.0,89.0,89.0,100.0,0.0,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,North West,1,1,0,0,25000.0,25000.0,44.5,44.5,100.0,0.0,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,4,3,0,1,200000.0,50000.0,356.0,89.0,75.0,0.0,25.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Eastern Cape,2,2,0,0,125000.0,62500.0,186.25,93.12,100.0,0.0,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Free State,3,3,0,0,175000.0,58333.33,260.75,86.92,100.0,0.0,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,6,3,1,2,250000.0,41666.67,372.5,62.08,50.0,16.67,33.33
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,1,1,0,0,75000.0,75000.0,111.75,111.75,100.0,0.0,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Limpopo,1,1,0,0,50000.0,50000.0,74.5,74.5,100.0,0.0,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Mpumalanga,1,1,0,0,50000.0,50000.0,74.5,74.5,100.0,0.0,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,North West,2,1,1,0,100000.0,50000.0,149.0,74.5,50.0,50.0,0.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,3,3,0,0,275000.0,91666.67,409.75,136.58,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,2,2,0,0,108400.0,54200.0,596.2,298.1,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,6,5,1,0,383900.0,63983.33,2111.45,351.91,83.33,16.67,0.0
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,KwaZulu-Natal,2,2,0,0,117800.0,58900.0,647.9,323.95,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Limpopo,2,2,0,0,178300.0,89150.0,980.65,490.33,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,North West,1,1,0,0,33600.0,33600.0,184.8,184.8,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,4,4,0,0,205300.0,51325.0,1129.15,282.29,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Eastern Cape,2,2,0,0,201100.0,100550.0,1327.26,663.63,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,1,1,0,0,97500.0,97500.0,643.5,643.5,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,9,8,1,0,1185500.0,131722.22,7824.3,869.37,88.89,11.11,0.0
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,KwaZulu-Natal,2,2,0,0,217100.0,108550.0,1432.86,716.43,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Limpopo,1,1,0,0,70600.0,70600.0,465.96,465.96,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,2,2,0,0,263200.0,131600.0,1737.12,868.56,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,North West,1,1,0,0,134400.0,134400.0,887.04,887.04,100.0,0.0,0.0
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,6,3,3,0,800700.0,133450.0,5284.62,880.77,50.0,50.0,0.0
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Eastern Cape,1,1,0,0,182700.0,182700.0,895.23,895.23,100.0,0.0,0.0
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Free State,1,1,0,0,57600.0,57600.0,282.24,282.24,100.0,0.0,0.0
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,13,12,1,0,1525200.0,117323.08,7473.48,574.88,92.31,7.69,0.0
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,5,5,0,0,769600.0,153920.0,3771.04,754.21,100.0,0.0,0.0
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Limpopo,3,3,0,0,389300.0,129766.67,1907.57,635.86,100.0,0.0,0.0
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,2,2,0,0,280400.0,140200.0,1373.96,686.98,100.0,0.0,0.0
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,4,3,1,0,289000.0,72250.0,1416.1,354.02,75.0,25.0,0.0
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,5,5,0,0,663300.0,132660.0,3250.17,650.03,100.0,0.0,0.0
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,3,3,0,0,250000.0,83333.33,396.67,132.22,100.0,0.0,0.0
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Free State,1,0,1,0,75000.0,75000.0,119.0,119.0,0.0,100.0,0.0
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,7,6,0,1,250000.0,35714.29,396.67,56.67,85.71,0.0,14.29
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,7,7,0,0,425000.0,60714.29,674.34,96.33,100.0,0.0,0.0
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,1,0,1,0,50000.0,50000.0,79.33,79.33,0.0,100.0,0.0
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,2,1,1,0,100000.0,50000.0,158.67,79.34,50.0,50.0,0.0
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,2,2,0,0,125000.0,62500.0,198.33,99.16,100.0,0.0,0.0
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,2,1,1,0,50000.0,25000.0,79.34,39.67,50.0,50.0,0.0
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Free State,1,1,0,0,214200.0,214200.0,899.64,899.64,100.0,0.0,0.0
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,10,8,2,0,2153900.0,215390.0,9046.38,904.64,80.0,20.0,0.0
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,1,1,0,0,241200.0,241200.0,1013.04,1013.04,100.0,0.0,0.0
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Limpopo,2,2,0,0,415800.0,207900.0,1746.36,873.18,100.0,0.0,0.0
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,2,2,0,0,493400.0,246700.0,2072.28,1036.14,100.0,0.0,0.0
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,2,2,0,0,469100.0,234550.0,1970.22,985.11,100.0,0.0,0.0
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Eastern Cape,3,3,0,0,561500.0,187166.67,1965.25,655.08,100.0,0.0,0.0
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,5,4,1,0,696800.0,139360.0,2438.8,487.76,80.0,20.0,0.0
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,1,1,0,0,95600.0,95600.0,334.6,334.6,100.0,0.0,0.0
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,1,1,0,0,191000.0,191000.0,668.5,668.5,100.0,0.0,0.0
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,5,4,1,0,661000.0,132200.0,2313.5,462.7,80.0,20.0,0.0
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Eastern Cape,3,2,1,0,78100.0,26033.33,374.88,124.96,66.67,33.33,0.0
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,3,2,1,0,136100.0,45366.67,653.28,217.76,66.67,33.33,0.0
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,4,2,1,1,147200.0,36800.0,706.56,176.64,50.0,25.0,25.0
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,5,4,1,0,282200.0,56440.0,1354.56,270.91,80.0,20.0,0.0
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Mpumalanga,2,2,0,0,42400.0,21200.0,203.52,101.76,100.0,0.0,0.0
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,1,1,0,0,42500.0,42500.0,204.0,204.0,100.0,0.0,0.0
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,6,6,0,0,298200.0,49700.0,1431.36,238.56,100.0,0.0,0.0
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Eastern Cape,5,4,0,1,597000.0,119400.0,3701.4,740.28,80.0,0.0,20.0
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,12,11,1,0,979000.0,81583.33,6069.8,505.82,91.67,8.33,0.0
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,10,9,1,0,951800.0,95180.0,5901.16,590.12,90.0,10.0,0.0
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Limpopo,3,2,1,0,280000.0,93333.33,1736.0,578.67,66.67,33.33,0.0
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,1,0,0,1,55700.0,55700.0,345.34,345.34,0.0,0.0,100.0
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,3,3,0,0,222100.0,74033.33,1377.02,459.01,100.0,0.0,0.0
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,5,3,2,0,495200.0,99040.0,3070.24,614.05,60.0,40.0,0.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,3,3,0,0,175000.0,58333.33,311.5,103.83,100.0,0.0,0.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,6,6,0,0,350000.0,58333.33,623.0,103.83,100.0,0.0,0.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,4,4,0,0,175000.0,43750.0,311.5,77.88,100.0,0.0,0.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,2,2,0,0,175000.0,87500.0,311.5,155.75,100.0,0.0,0.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,North West,2,2,0,0,125000.0,62500.0,222.5,111.25,100.0,0.0,0.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,9,5,3,1,575000.0,63888.89,1023.5,113.72,55.56,33.33,11.11
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,6,5,1,0,300000.0,50000.0,447.0,74.5,83.33,16.67,0.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,5,5,0,0,275000.0,55000.0,409.75,81.95,100.0,0.0,0.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Limpopo,1,1,0,0,25000.0,25000.0,37.25,37.25,100.0,0.0,0.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,1,1,0,0,50000.0,50000.0,74.5,74.5,100.0,0.0,0.0
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,2,2,0,0,163300.0,81650.0,898.15,449.08,100.0,0.0,0.0
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Free State,1,1,0,0,54400.0,54400.0,299.2,299.2,100.0,0.0,0.0
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,6,6,0,0,431300.0,71883.33,2372.15,395.36,100.0,0.0,0.0
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,KwaZulu-Natal,5,3,2,0,375700.0,75140.0,2066.35,413.27,60.0,40.0,0.0
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Limpopo,2,1,0,1,153600.0,76800.0,844.8,422.4,50.0,0.0,50.0
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Mpumalanga,1,1,0,0,25500.0,25500.0,140.25,140.25,100.0,0.0,0.0
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,North West,2,2,0,0,140900.0,70450.0,774.95,387.48,100.0,0.0,0.0
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,7,6,1,0,510700.0,72957.14,2808.85,401.26,85.71,14.29,0.0
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Eastern Cape,2,2,0,0,279800.0,139900.0,1846.68,923.34,100.0,0.0,0.0
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,2,0,1,1,275700.0,137850.0,1819.62,909.81,0.0,50.0,50.0
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,8,7,1,0,957400.0,119675.0,6318.84,789.86,87.5,12.5,0.0
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,1,1,0,0,50400.0,50400.0,332.64,332.64,100.0,0.0,0.0
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,1,1,0,0,71100.0,71100.0,469.26,469.26,100.0,0.0,0.0
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Eastern Cape,4,2,1,1,464800.0,116200.0,2277.52,569.38,50.0,25.0,25.0
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,7,6,1,0,947200.0,135314.29,4641.28,663.04,85.71,14.29,0.0
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,5,4,0,1,641200.0,128240.0,3141.88,628.38,80.0,0.0,20.0
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,4,3,1,0,463300.0,115825.0,2270.17,567.54,75.0,25.0,0.0
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,2,1,0,1,245800.0,122900.0,1204.42,602.21,50.0,0.0,50.0
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,4,4,0,0,617500.0,154375.0,3025.75,756.44,100.0,0.0,0.0
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,2,2,0,0,125000.0,62500.0,198.34,99.17,100.0,0.0,0.0
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Free State,3,2,1,0,225000.0,75000.0,357.0,119.0,66.67,33.33,0.0
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,8,8,0,0,425000.0,53125.0,674.33,84.29,100.0,0.0,0.0
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,5,4,1,0,350000.0,70000.0,555.33,111.07,80.0,20.0,0.0
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,2,1,1,0,125000.0,62500.0,198.34,99.17,50.0,50.0,0.0
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,1,1,0,0,25000.0,25000.0,39.67,39.67,100.0,0.0,0.0
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,1,1,0,0,50000.0,50000.0,79.33,79.33,100.0,0.0,0.0
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,5,4,1,0,200000.0,40000.0,317.34,63.47,80.0,20.0,0.0
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Free State,2,1,1,0,505600.0,252800.0,2123.52,1061.76,50.0,50.0,0.0
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,7,3,3,1,1267500.0,181071.43,5323.5,760.5,42.86,42.86,14.29
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,2,2,0,0,168200.0,84100.0,706.44,353.22,100.0,0.0,0.0
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Limpopo,2,1,1,0,440000.0,220000.0,1848.0,924.0,50.0,50.0,0.0
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,5,5,0,0,761500.0,152300.0,3198.3,639.66,100.0,0.0,0.0
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,5,5,0,0,780100.0,156020.0,3276.42,655.28,100.0,0.0,0.0
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,4,4,0,0,738600.0,184650.0,2585.1,646.28,100.0,0.0,0.0
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,5,5,0,0,898600.0,179720.0,3145.1,629.02,100.0,0.0,0.0
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,1,1,0,0,203500.0,203500.0,712.25,712.25,100.0,0.0,0.0
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,1,1,0,0,200400.0,200400.0,701.4,701.4,100.0,0.0,0.0
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,North West,2,2,0,0,358200.0,179100.0,1253.7,626.85,100.0,0.0,0.0
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,3,1,2,0,324800.0,108266.67,1136.8,378.93,33.33,66.67,0.0
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Eastern Cape,3,3,0,0,109400.0,36466.67,525.12,175.04,100.0,0.0,0.0
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,20,16,2,2,987300.0,49365.0,4739.04,236.95,80.0,10.0,10.0
