month,partner_id,partner_name,product_id,product_name,product_type,province,premium_transactions,paid_transactions,failed_transactions,partial_transactions,total_premium_due,total_premium_collected,outstanding_premium,collection_rate_pct
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Free State,6,6,0,0,3644.9,3644.9,0.0,100.0
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,41,38,2,1,24494.75,23200.8,1293.95,94.72
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,11,11,0,0,5976.95,5976.95,0.0,100.0
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,10,9,1,0,5840.45,5311.25,529.2,90.94
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,5,5,0,0,2717.05,2717.05,0.0,100.0
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,North West,6,6,0,0,4092.2,4092.2,0.0,100.0
2025-11-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,19,17,2,0,9166.85,7948.15,1218.7,86.71
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Eastern Cape,13,12,1,0,3063.84,2761.44,302.4,90.13
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Free State,3,3,0,0,728.16,728.16,0.0,100.0
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,44,43,1,0,9844.32,9535.68,308.64,96.86
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,27,25,0,2,6220.8,6070.68,150.12,97.59
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,13,13,0,0,2622.24,2622.24,0.0,100.0
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Mpumalanga,15,14,0,1,3152.64,3110.64,42.0,98.67
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,8,8,0,0,1638.72,1638.72,0.0,100.0
2025-12-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,37,37,0,0,8072.64,8072.64,0.0,100.0
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Eastern Cape,10,10,0,0,5536.6,5536.6,0.0,100.0
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Free State,6,5,1,0,3214.08,2726.76,487.32,84.84
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,61,59,2,0,36390.28,35086.42,1303.86,96.42
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,30,26,3,1,17823.14,16170.84,1652.3,90.73
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Limpopo,13,12,1,0,8086.66,7475.34,611.32,92.44
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,7,7,0,0,4806.86,4806.86,0.0,100.0
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,8,6,2,0,4499.34,3317.62,1181.72,73.74
2025-12-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,35,35,0,0,19971.44,19971.44,0.0,100.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Eastern Cape,9,9,0,0,1023.5,1023.5,0.0,100.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,9,9,0,0,979.0,979.0,0.0,100.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,54,53,1,0,6808.5,6630.5,178.0,97.39
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,21,21,0,0,2848.0,2848.0,0.0,100.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Limpopo,10,7,2,1,1335.0,1023.5,311.5,76.67
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,11,11,0,0,979.0,979.0,0.0,100.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,North West,8,8,0,0,801.0,801.0,0.0,100.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,31,30,0,1,3337.5,3326.38,11.12,99.67
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Eastern Cape,10,10,0,0,1005.75,1005.75,0.0,100.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Free State,10,9,1,0,968.5,856.75,111.75,88.46
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,40,38,1,1,3799.5,3725.0,74.5,98.04
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,15,13,2,0,1341.0,1043.0,298.0,77.78
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Limpopo,8,7,1,0,856.75,782.25,74.5,91.3
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Mpumalanga,10,10,0,0,856.75,856.75,0.0,100.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,North West,6,6,0,0,409.75,409.75,0.0,100.0
2025-12-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,18,17,0,1,1974.25,1918.38,55.87,97.17
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,9,9,0,0,2831.4,2831.4,0.0,100.0
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Free State,7,7,0,0,2487.65,2487.65,0.0,100.0
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,42,40,2,0,14028.85,13397.45,631.4,95.5
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,KwaZulu-Natal,16,16,0,0,6110.5,6110.5,0.0,100.0
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Limpopo,14,13,1,0,5686.45,5226.1,460.35,91.9
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Mpumalanga,4,3,0,1,1304.6,1184.7,119.9,90.81
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,North West,9,8,0,1,2868.8,2823.56,45.24,98.42
2025-12-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,27,21,5,1,8398.5,6725.95,1672.55,80.09
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Eastern Cape,10,9,1,0,8743.02,7786.68,956.34,89.06
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,5,5,0,0,3738.9,3738.9,0.0,100.0
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,39,38,1,0,33111.54,32670.0,441.54,98.67
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,KwaZulu-Natal,20,19,1,0,16487.46,15609.0,878.46,94.67
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Limpopo,11,10,1,0,8906.7,7733.22,1173.48,86.82
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,13,13,0,0,10589.04,10589.04,0.0,100.0
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,North West,8,8,0,0,8191.26,8191.26,0.0,100.0
2025-12-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,20,16,1,3,16779.18,15486.9,1292.28,92.3
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Eastern Cape,12,11,1,0,7396.55,6535.13,861.42,88.35
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Free State,8,8,0,0,5425.77,5425.77,0.0,100.0
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,67,61,4,2,39306.82,36094.26,3212.56,91.83
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,27,24,3,0,16662.45,14874.93,1787.52,89.27
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Limpopo,13,11,1,1,8377.53,7420.07,957.46,88.57
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,8,8,0,0,4411.47,4411.47,0.0,100.0
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,10,9,1,0,4541.32,4171.86,369.46,91.86
2025-12-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,34,32,2,0,19880.28,19179.58,700.7,96.48
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,10,9,1,0,1150.35,1110.68,39.67,96.55
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Free State,4,3,1,0,436.34,396.67,39.67,90.91
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,44,41,2,1,4323.69,4105.52,218.17,94.95
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,24,22,1,1,2340.34,2290.75,49.59,97.88
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,11,10,0,1,872.68,852.85,19.83,97.73
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,8,7,0,1,595.0,575.17,19.83,96.67
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,12,10,2,0,1229.68,1071.02,158.66,87.1
2025-12-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,24,22,1,1,2221.34,2042.84,178.5,91.96
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Eastern Cape,9,9,0,0,7098.42,7098.42,0.0,100.0
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Free State,5,3,2,0,3081.96,1422.96,1659.0,46.17
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,44,41,3,0,34294.68,31983.0,2311.68,93.26
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,16,15,1,0,10408.86,10003.14,405.72,96.1
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Limpopo,13,12,0,1,10043.46,9635.85,407.61,95.94
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,10,9,0,1,8991.78,8681.3,310.48,96.55
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,North West,7,7,0,0,5892.18,5892.18,0.0,100.0
2025-12-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,22,21,1,0,18847.5,17829.42,1018.08,94.6
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Eastern Cape,4,3,1,0,2781.45,2025.1,756.35,72.81
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Free State,6,6,0,0,3644.9,3644.9,0.0,100.0
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,46,42,4,0,26933.55,24721.2,2212.35,91.79
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,12,12,0,0,6311.55,6311.55,0.0,100.0
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,10,7,0,3,5840.45,5205.98,634.47,89.14
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,6,5,1,0,3385.55,2885.05,500.5,85.22
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,North West,6,6,0,0,4092.2,4092.2,0.0,100.0
2025-12-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,24,23,0,1,11480.35,11401.16,79.19,99.31
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Eastern Cape,16,14,0,2,3438.72,3329.76,108.96,96.83
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Free State,3,2,1,0,728.16,433.44,294.72,59.53
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,47,43,3,1,10497.6,9717.12,780.48,92.57
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,31,30,1,0,6927.36,6705.12,222.24,96.79
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,18,18,0,0,3976.8,3976.8,0.0,100.0
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Mpumalanga,17,15,2,0,3356.16,2930.88,425.28,87.33
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,9,8,1,0,1842.72,1652.64,190.08,89.68
2026-01-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,42,39,2,1,9259.68,8822.4,437.28,95.28
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Eastern Cape,14,13,1,0,8445.02,7995.52,449.5,94.68
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Free State,6,6,0,0,3214.08,3214.08,0.0,100.0
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,71,70,1,0,41938.04,41313.08,624.96,98.51
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,40,40,0,0,23724.3,23724.3,0.0,100.0
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Limpopo,16,16,0,0,9822.66,9822.66,0.0,100.0
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,8,8,0,0,5152.2,5152.2,0.0,100.0
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,11,10,1,0,5876.36,5516.14,360.22,93.87
2026-01-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,40,39,1,0,23041.68,22698.82,342.86,98.51
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Eastern Cape,10,9,1,0,1157.0,979.0,178.0,84.62
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,11,10,1,0,1112.5,934.5,178.0,84.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,59,51,6,2,7253.5,6485.88,767.62,89.42
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,24,23,1,0,3026.0,2937.0,89.0,97.06
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Limpopo,10,10,0,0,1335.0,1335.0,0.0,100.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,13,13,0,0,1290.5,1290.5,0.0,100.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,North West,10,10,0,0,1023.5,1023.5,0.0,100.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,39,37,1,1,4272.0,4071.75,200.25,95.31
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Eastern Cape,9,9,0,0,894.0,894.0,0.0,100.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Free State,10,10,0,0,968.5,968.5,0.0,100.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,46,40,2,4,4246.5,3827.45,419.05,90.13
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,20,17,2,1,1750.75,1490.0,260.75,85.11
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Limpopo,9,9,0,0,894.0,894.0,0.0,100.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Mpumalanga,8,8,0,0,558.75,558.75,0.0,100.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,North West,6,6,0,0,409.75,409.75,0.0,100.0
2026-01-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,19,18,1,0,2048.75,1974.25,74.5,96.36
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,11,10,0,1,3729.55,3671.94,57.61,98.46
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Free State,8,7,1,0,2786.85,2487.65,299.2,89.26
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,48,44,3,1,16401.0,15238.57,1162.43,92.91
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,KwaZulu-Natal,21,19,2,0,8176.85,7373.85,803.0,90.18
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Limpopo,16,15,1,0,6531.25,6070.9,460.35,92.95
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Mpumalanga,5,5,0,0,1444.85,1444.85,0.0,100.0
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,North West,11,7,3,1,3643.75,2594.9,1048.85,71.22
2026-01-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,33,31,2,0,10803.1,10359.25,443.85,95.89
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Eastern Cape,12,11,1,0,10589.7,9282.24,1307.46,87.65
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,7,7,0,0,5558.52,5558.52,0.0,100.0
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,45,42,3,0,37791.6,35150.94,2640.66,93.01
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,KwaZulu-Natal,20,18,2,0,16487.46,14758.92,1728.54,89.52
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Limpopo,11,10,0,1,8906.7,8729.82,176.88,98.01
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,14,12,2,0,10921.68,9184.56,1737.12,84.09
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,North West,8,6,2,0,8191.26,6250.86,1940.4,76.31
2026-01-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,21,20,1,0,17248.44,16536.96,711.48,95.88
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Eastern Cape,16,15,0,1,9674.07,9497.79,176.28,98.18
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Free State,8,7,1,0,5425.77,4520.25,905.52,83.31
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,75,68,5,2,44768.85,41320.23,3448.62,92.3
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,31,29,2,0,19372.15,17791.41,1580.74,91.84
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Limpopo,13,11,2,0,8377.53,7287.28,1090.25,86.99
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,12,11,1,0,6681.64,6022.1,659.54,90.13
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,12,10,2,0,5745.74,5174.89,570.85,90.06
2026-01-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,34,32,2,0,20974.45,19893.02,1081.43,94.84
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,12,11,0,1,1348.69,1309.02,39.67,97.06
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Free State,7,7,0,0,793.34,793.34,0.0,100.0
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,52,47,4,1,4998.02,4472.43,525.59,89.48
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,29,29,0,0,2895.67,2895.67,0.0,100.0
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,13,13,0,0,1071.02,1071.02,0.0,100.0
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,9,8,1,0,634.67,595.0,39.67,93.75
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,13,12,1,0,1309.01,1150.34,158.67,87.88
2026-01-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,28,24,3,1,2459.35,2161.85,297.5,87.9
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Eastern Cape,9,9,0,0,7098.42,7098.42,0.0,100.0
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Free State,7,7,0,0,5205.48,5205.48,0.0,100.0
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,49,47,2,0,38713.92,37429.98,1283.94,96.68
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,18,17,1,0,11115.3,10681.86,433.44,96.1
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Limpopo,15,12,2,1,11891.46,10209.57,1681.89,85.86
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,15,14,1,0,12190.08,11573.94,616.14,94.95
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,North West,7,6,0,1,5892.18,5323.71,568.47,90.35
2026-01-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,27,25,2,0,22123.92,20275.08,1848.84,91.64
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Eastern Cape,3,3,0,0,1965.25,1965.25,0.0,100.0
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Free State,6,6,0,0,3644.9,3644.9,0.0,100.0
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,48,44,3,1,28400.75,26489.4,1911.35,93.27
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,17,16,1,0,9456.65,8991.5,465.15,95.08
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,11,11,0,0,6552.7,6552.7,0.0,100.0
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,7,7,0,0,4086.95,4086.95,0.0,100.0
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,North West,8,8,0,0,5345.9,5345.9,0.0,100.0
2026-01-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,26,25,1,0,12302.85,12016.55,286.3,97.67
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Eastern Cape,19,17,1,1,3963.84,3633.12,330.72,91.66
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Free State,3,3,0,0,728.16,728.16,0.0,100.0
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,67,63,3,1,15236.64,14703.0,533.64,96.5
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,36,35,1,0,8161.44,8040.96,120.48,98.52
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,19,18,1,0,4162.56,3971.04,191.52,95.4
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Mpumalanga,17,16,1,0,3356.16,3188.64,167.52,95.01
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,10,10,0,0,2058.72,2058.72,0.0,100.0
2026-02-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,45,43,1,1,10042.08,9610.32,431.76,95.7
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Eastern Cape,16,15,0,1,10048.34,9959.37,88.97,99.11
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Free State,7,6,1,0,3845.86,3453.4,392.46,89.8
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,79,65,11,3,45391.44,38785.65,6605.79,85.45
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,45,36,6,3,26699.06,22373.94,4325.12,83.8
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Limpopo,18,18,0,0,10621.84,10621.84,0.0,100.0
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,8,7,1,0,4905.44,4560.1,345.34,92.96
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,12,11,1,0,6377.32,5876.36,500.96,92.14
2026-02-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,39,36,2,1,22005.66,20227.19,1778.47,91.92
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Eastern Cape,11,11,0,0,1246.0,1246.0,0.0,100.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,14,14,0,0,1424.0,1424.0,0.0,100.0
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,63,60,2,1,7787.5,7453.75,333.75,95.71
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,27,24,3,0,3515.5,3070.5,445.0,87.34
2026-02-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Limpopo,12,10,2,0,1602.0,1335.0,267.0,83.33
